Jugador,¿Europa?,Posicion,Edad,Goles,Tiros Totales,xG,npxG,xAG,Acciones_que_crean_tiros,Pases_intentados,Pases_progresivos,Regates_exitosos,Pases_medios_completados,Pases_largos_completados,xA,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Toques_en_zona_ofensiva,Toques_en_area_rival,Veces_que_fue_barrido_regate,Acarreos_ultimo_tercio,Malos_controles,Perdida_balon,Pases_recibidos,Pases_progresivos_recibidos,Faltas_cometidas,Duelos_aereos_ganados,market_value
Arnau Tenas,1,Portero,23.945205479452056,0.0,0.0,0.0,0.0,0.2,2.0,32.0,1.0,0.0,13.0,9.0,0.1,2.0,29.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,3000000.0
Arnaud Kalimuendo,1,Delantero,23.32054794520548,0.5151515151515151,1.96875,0.14782608695652175,0.16551724137931034,0.040625,1.4848484848484849,18.333333333333332,2.1818181818181817,0.6363636363636364,4.545454545454546,1.0,0.019354838709677424,1.0909090909090908,16.636363636363637,1.606060606060606,0.09090909090909091,0.3939393939393939,14.454545454545455,0.09090909090909091,0.48484848484848486,0.0,11.878787878787879,3.1724137931034484,1.0625,0.9090909090909091,1.65625,1.2592592592592593,20.727272727272727,5.0606060606060606,0.78125,0.6666666666666666,22000000.0
Arnaud Nordin,1,Delantero,26.586301369863016,0.25,1.625,0.14,0.11333333333333334,0.05,1.875,20.75,1.4375,0.5833333333333334,4.0625,0.6875,0.04,0.375,19.75,0.8125,0.06666666666666667,2.1875,14.5,0.06666666666666667,0.4375,0.0,16.1875,3.0625,1.4375,1.3125,1.6153846153846154,0.875,22.4375,4.75,0.8125,0.75,5000000.0
Arnaut Danjuma,1,Delantero,28.293150684931508,0.14285714285714285,1.2857142857142858,0.1259259259259259,0.1259259259259259,0.05357142857142857,1.5,16.714285714285715,1.5,0.7037037037037037,4.607142857142857,1.1428571428571428,0.07857142857142858,0.6428571428571429,14.964285714285714,1.6428571428571428,0.03571428571428571,2.04,12.178571428571429,0.037037037037037035,0.14285714285714285,0.0,15.107142857142858,2.8518518518518516,1.3928571428571428,1.12,1.1481481481481481,0.39285714285714285,17.035714285714285,5.409090909090909,0.6071428571428571,0.10714285714285714,4000000.0
Aron Dønnum,1,Defensa,27.054794520547944,0.0625,0.96875,0.0625,0.0625,0.10666666666666667,2.6,37.90625,3.9375,1.3870967741935485,10.625,3.6875,0.1310344827586207,2.28125,31.65625,5.645161290322581,0.16129032258064516,2.857142857142857,27.5,0.2,1.15625,0.0,17.5,2.064516129032258,1.3333333333333333,1.4,1.375,0.896551724137931,28.53125,4.4375,1.1875,0.375,4000000.0
Arouna Sangante,0,Defensa,23.095890410958905,0.1875,0.4375,0.06875,0.06875,0.0,0.75,49.75,3.0,0.3125,24.2,2.75,0.0,2.9375,46.3125,3.3125,0.0,0.125,43.3125,0.125,3.4285714285714284,0.0,3.0,0.9375,0.0625,0.3125,0.75,0.4375,39.0625,0.1875,1.375,1.8,8000000.0
Arsen Zakharyan,1,Mediocampista,21.747945205479454,0.3333333333333333,1.3333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,2.0,11.0,1.0,0.3333333333333333,2.0,1.3333333333333333,0.03333333333333333,1.0,10.666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,9.333333333333334,0.0,0.0,0.0,5.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,12.0,1.3333333333333333,0.3333333333333333,0.0,9000000.0
Artem Dovbyk,1,Delantero,27.89041095890411,0.375,1.5517241379310345,0.23703703703703705,0.1925925925925926,0.041935483870967745,1.625,13.53125,0.5,0.21875,1.9375,0.15625,0.037500000000000006,0.53125,12.3125,1.09375,0.0625,0.03125,10.03125,0.125,0.375,0.0,11.40625,3.5,0.34375,0.3125,2.0714285714285716,0.8333333333333334,15.75,5.258064516129032,0.8387096774193549,1.1935483870967742,30000000.0
Arthur Atta,1,Mediocampista,22.35890410958904,0.0,0.9629629629629629,0.05185185185185185,0.05185185185185185,0.05555555555555555,1.7037037037037037,23.444444444444443,2.111111111111111,0.8846153846153846,6.814814814814815,1.1111111111111112,0.04814814814814815,1.5555555555555556,22.555555555555557,0.8148148148148148,0.037037037037037035,0.8888888888888888,18.85185185185185,0.07407407407407407,0.5555555555555556,0.0,10.703703703703704,1.4444444444444444,1.0,1.0,1.0769230769230769,0.6923076923076923,21.962962962962962,2.8518518518518516,0.5925925925925926,0.5185185185185185,8000000.0
Arthur Melo,0,Mediocampista,28.783561643835615,0.0,0.4,0.006666666666666667,0.006666666666666667,0.013333333333333334,1.0,48.2,4.214285714285714,0.5333333333333333,22.733333333333334,3.5714285714285716,0.02666666666666667,3.8461538461538463,46.733333333333334,1.3333333333333333,0.0,0.4666666666666667,44.53333333333333,0.13333333333333333,0.8,0.0,10.0,0.13333333333333333,0.2,1.2,0.6666666666666666,0.6,41.666666666666664,1.1333333333333333,1.0666666666666667,0.0,5000000.0
Assane Diao,0,Delantero,19.613698630136987,0.36,1.4,0.12608695652173912,0.12608695652173912,0.05000000000000001,1.52,14.8,1.48,0.84,3.24,0.4,0.036000000000000004,0.6,14.24,0.48,0.0,0.64,11.6,0.08,0.88,0.0,13.64,2.8333333333333335,1.4782608695652173,1.2916666666666667,1.9090909090909092,0.9,19.08,5.458333333333333,0.8333333333333334,0.96,30000000.0
Assane Diousse,0,Mediocampista,27.654794520547945,0.0,0.17647058823529413,0.0,0.0,0.011764705882352941,0.7647058823529411,21.0,1.9411764705882353,0.11764705882352941,6.764705882352941,2.823529411764706,0.0,1.2352941176470589,20.88235294117647,0.11764705882352941,0.0,0.058823529411764705,18.823529411764707,0.0,0.8823529411764706,0.0,3.0588235294117645,0.23529411764705882,0.17647058823529413,0.29411764705882354,0.35294117647058826,0.23529411764705882,16.529411764705884,0.35294117647058826,1.0588235294117647,0.058823529411764705,700000.0
Augusto Batalla,0,Portero,29.065753424657533,0.0,0.0,0.0,0.0,0.0,0.21875,36.78125,0.0625,0.1875,12.40625,6.260869565217392,0.0,0.78125,27.5625,9.09375,0.0,0.0,24.5,0.125,0.46875,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,19.625,0.0,0.03125,0.28125,6000000.0
Aurelien Tchouameni,1,Defensa,25.32054794520548,0.0,0.59375,0.059375,0.059375,0.015625,1.0625,62.0,3.9,0.3125,27.4,3.967741935483871,0.015625,3.9642857142857144,59.25806451612903,2.6875,0.0,0.375,57.16129032258065,0.09375,2.3,0.0,6.46875,0.78125,0.09375,0.5,0.71875,0.25,51.67741935483871,0.40625,0.8125,1.7037037037037037,75000000.0
Aurelio Buta,1,Defensa,28.263013698630136,0.0,0.2962962962962963,0.003703703703703704,0.003703703703703704,0.02962962962962963,1.1481481481481481,36.7037037037037,2.769230769230769,0.3333333333333333,11.444444444444445,1.3333333333333333,0.04444444444444445,2.074074074074074,29.333333333333332,6.884615384615385,0.0,1.1851851851851851,30.333333333333332,0.1111111111111111,2.185185185185185,0.0,11.074074074074074,0.5185185185185185,0.4074074074074074,0.7777777777777778,1.037037037037037,0.25925925925925924,24.88888888888889,2.3703703703703702,1.1851851851851851,0.4444444444444444,5000000.0
Axel Camblan,1,Delantero,21.002739726027396,0.0,0.5,0.0,0.0,0.0,0.0,3.5,1.0,0.0,0.5,0.0,0.0,0.5,3.5,0.0,0.0,0.5,1.5,0.0,0.0,0.0,3.5,1.5,0.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,500000.0
Axel Disasi,1,Defensa,27.115068493150684,0.07692307692307693,0.3076923076923077,0.02307692307692308,0.02307692307692308,0.030769230769230767,0.8461538461538461,44.07692307692308,2.4615384615384617,0.7692307692307693,16.75,1.3076923076923077,0.015384615384615385,2.6153846153846154,40.30769230769231,3.6153846153846154,0.07692307692307693,0.07692307692307693,39.15384615384615,0.15384615384615385,2.230769230769231,0.0,5.3076923076923075,0.6153846153846154,0.46153846153846156,0.8461538461538461,0.3076923076923077,0.38461538461538464,35.76923076923077,0.5384615384615384,0.38461538461538464,1.0,22000000.0
Axel Tape,1,Defensa,17.747945205479454,0.0,0.5,0.0,0.0,0.0,0.5,75.5,2.5,0.5,37.0,2.0,0.0,3.0,74.0,1.5,0.0,0.0,71.0,0.0,2.5,0.0,6.0,0.0,1.0,1.0,2.5,1.0,61.0,0.5,1.0,0.5,2000000.0
Axel Tuanzebe,0,Defensa,27.526027397260275,0.0,0.18181818181818182,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.8636363636363636,37.0,2.772727272727273,0.18181818181818182,11.818181818181818,1.2727272727272727,0.004545454545454546,2.5238095238095237,29.59090909090909,7.0,0.0,0.45454545454545453,31.0,0.0,2.238095238095238,0.0,6.590909090909091,0.36363636363636365,0.2727272727272727,0.3181818181818182,0.5,0.045454545454545456,23.454545454545453,0.6818181818181818,0.7727272727272727,1.0,5000000.0
Axel Witsel,1,Defensa,36.364383561643834,0.0,0.07142857142857142,0.0,0.0,0.03571428571428571,0.2857142857142857,38.92857142857143,1.5,0.07142857142857142,17.76923076923077,2.357142857142857,0.0,1.2142857142857142,37.5,1.3571428571428572,0.0,0.0,35.285714285714285,0.07142857142857142,1.7692307692307692,0.0,1.1428571428571428,0.2857142857142857,0.07142857142857142,0.21428571428571427,0.6428571428571429,0.0,29.857142857142858,0.07142857142857142,0.2857142857142857,1.1538461538461537,2000000.0
Ayanda Sishuba,1,Delantero,20.076712328767123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1500000.0
Ayden Heaven,1,Defensa,18.671232876712327,0.0,0.5,0.025,0.025,0.0,1.0,26.5,1.75,0.5,12.75,0.75,0.0,1.0,26.0,0.25,0.0,0.0,22.5,0.25,2.25,0.0,2.5,0.5,0.5,0.25,0.75,0.25,23.25,0.25,1.0,0.5,5000000.0
Ayoze Perez,1,Delantero,31.802739726027397,0.6333333333333333,2.1481481481481484,0.28800000000000003,0.25217391304347825,0.07931034482758621,2.4,13.8,2.433333333333333,1.0344827586206897,4.6,0.6333333333333333,0.05333333333333334,1.2333333333333334,12.3,1.3666666666666667,0.26666666666666666,0.5,10.466666666666667,0.13333333333333333,0.5,0.0,11.833333333333334,3.56,1.0,1.0333333333333334,1.7857142857142858,1.1333333333333333,17.133333333333333,4.133333333333334,0.7333333333333333,0.43333333333333335,10000000.0
Ayyoub Bouaddi,1,Mediocampista,17.621917808219177,0.0,0.125,0.0,0.0,0.0375,0.5833333333333334,23.125,1.5416666666666667,0.5833333333333334,9.125,1.4583333333333333,0.041666666666666664,1.5,22.791666666666668,0.2916666666666667,0.041666666666666664,0.125,20.291666666666668,0.041666666666666664,0.5,0.0,7.541666666666667,0.5833333333333334,0.5833333333333334,0.375,1.4166666666666667,0.4782608695652174,19.75,1.0833333333333333,0.75,0.375,28000000.0
Badredine Bouanani,0,Mediocampista,20.438356164383563,0.11538461538461539,1.1538461538461537,0.07600000000000001,0.08076923076923077,0.064,1.6,16.53846153846154,1.6923076923076923,0.5384615384615384,3.6538461538461537,0.8846153846153846,0.068,0.7307692307692307,15.307692307692308,1.0769230769230769,0.2,1.2692307692307692,12.692307692307692,0.15384615384615385,0.15384615384615385,0.0,11.5,1.6538461538461537,0.7307692307692307,1.2692307692307692,0.9230769230769231,0.6923076923076923,16.346153846153847,3.576923076923077,0.5,0.07692307692307693,7000000.0
Bafode Diakite,1,Defensa,24.35890410958904,0.12903225806451613,0.5161290322580645,0.07419354838709677,0.05333333333333334,0.009677419354838712,0.6129032258064516,70.24137931034483,2.903225806451613,0.2903225806451613,31.6,4.241379310344827,0.012903225806451613,3.6785714285714284,66.42857142857143,2.6451612903225805,0.06451612903225806,0.12903225806451613,59.17391304347826,0.06451612903225806,3.0,0.0,2.967741935483871,0.6774193548387096,0.0,0.4838709677419355,0.41935483870967744,0.1935483870967742,56.77777777777778,0.0967741935483871,1.1071428571428572,1.8666666666666667,28000000.0
Balthazar Pierret,1,Mediocampista,25.008219178082193,0.0,0.2,0.0033333333333333335,0.0033333333333333335,0.010000000000000002,1.3,27.766666666666666,2.7333333333333334,0.43333333333333335,8.633333333333333,1.7333333333333334,0.006666666666666667,2.6666666666666665,27.0,0.7,0.0,0.3,23.2,0.06666666666666667,1.0333333333333334,0.0,4.333333333333333,0.43333333333333335,0.2,0.36666666666666664,0.8333333333333334,0.3333333333333333,21.166666666666668,0.43333333333333335,0.9285714285714286,0.9,1700000.0
